constructorStandingsId,raceId,constructorId,points,position,positionText,wins
22995,568,37,6,9,9,0
22994,568,58,7,6,6,0
22993,568,25,43,2,2,1
22992,568,6,64,1,1,6
23027,569,182,0,18,18,0
23024,569,56,3,11,11,0
23023,569,57,2,12,12,0
23021,569,73,1,13,13,0
23020,569,32,8,7,7,0
23019,569,63,4,10,10,0
23018,569,6,64,1,1,6
23017,569,25,49,2,2,1
23016,569,58,7,8,8,0
23015,569,37,6,9,9,0
23014,569,1,40,3,3,3
23013,569,59,0,14,14,0
23012,569,3,0,17,17,0
23011,569,204,9,6,6,0
23046,570,182,0,18,18,0
23043,570,56,3,11,11,0
23042,570,57,2,12,12,0
23040,570,73,1,13,13,0
23039,570,32,12,6,6,0
23038,570,63,4,10,10,0
23037,570,6,64,1,1,6
23036,570,25,49,2,2,1
23035,570,58,7,8,8,0
23034,570,37,7,9,9,0
23033,570,1,43,3,3,3
23032,570,59,0,14,14,0
23031,570,3,0,17,17,0
23030,570,204,9,7,7,0
23065,571,182,0,18,18,0
23062,571,56,3,11,11,0
23061,571,57,2,12,12,0
23059,571,73,1,13,13,0
23058,571,32,16,6,6,0
23057,571,63,4,10,10,0
23056,571,6,70,1,1,6
23055,571,25,51,3,3,1
23054,571,58,10,7,7,0
23053,571,37,8,9,9,0
23052,571,1,52,2,2,4
23051,571,59,0,14,14,0
23050,571,3,0,17,17,0
23049,571,204,9,8,8,0
23084,572,182,0,18,18,0
23081,572,56,3,11,11,0
23080,572,57,2,12,12,0
23078,572,73,1,13,13,0
23077,572,32,16,7,7,0
23076,572,63,4,10,10,0
23075,572,6,76,1,1,6
23074,572,25,53,2,2,1
23073,572,58,10,8,8,0
23072,572,37,17,6,6,1
23071,572,1,52,3,3,4
23070,572,59,0,14,14,0
23069,572,3,0,17,17,0
23068,572,204,9,9,9,0
23103,573,182,0,18,18,0
23100,573,56,3,11,11,0
23099,573,57,2,12,12,0
23097,573,73,1,13,13,0
23096,573,32,20,5,5,0
23095,573,63,4,10,10,0
23094,573,6,77,1,1,6
23093,573,25,59,3,3,1
23092,573,58,10,8,8,0
23091,573,37,17,7,7,1
23090,573,1,61,2,2,5
23089,573,59,0,14,14,0
23088,573,3,0,17,17,0
23087,573,204,9,9,9,0
23122,574,182,0,18,18,0
23119,574,56,3,11,11,0
23118,574,57,2,12,12,0
23116,574,73,1,13,13,0
23115,574,32,20,6,6,0
23114,574,63,4,10,10,0
23113,574,6,81,1,1,6
23112,574,25,65,3,3,1
23111,574,58,10,8,8,0
23110,574,37,19,7,7,1
23109,574,1,70,2,2,6
23108,574,59,0,14,14,0
23107,574,3,0,17,17,0
23106,574,204,9,9,9,0
23142,575,64,0,14,14,0
23141,575,182,0,19,19,0
23138,575,56,3,11,11,0
23137,575,57,2,12,12,0
23135,575,73,1,13,13,0
23134,575,32,29,4,4,1
23133,575,63,7,10,10,0
23132,575,6,83,1,1,6
23131,575,25,71,3,3,1
23130,575,58,10,8,8,0
23129,575,37,19,7,7,1
23128,575,1,74,2,2,6
23127,575,59,0,15,15,0
23126,575,3,0,17,17,0
23125,575,204,9,9,9,0
22465,576,56,0,14,14,0
22464,576,66,0,13,13,0
22463,576,73,0,12,12,0
22462,576,3,0,11,11,0
22461,576,1,9,1,1,1
22460,576,64,6,2,2,0
22459,576,34,4,3,3,0
22458,576,6,3,4,4,0
22457,576,25,2,5,5,0
22455,576,32,0,7,7,0
22454,576,37,0,8,8,0
22453,576,26,0,9,9,0
22480,577,66,0,15,15,0
22479,577,73,0,6,6,0
22478,577,63,0,11,11,0
22477,577,3,0,12,12,0
22476,577,56,0,14,14,0
22475,577,1,15,1,1,1
22474,577,64,7,3,3,0
22473,577,34,13,2,2,1
22472,577,6,6,4,4,0
22471,577,25,2,5,5,0
22469,577,32,0,8,8,0
22468,577,37,0,9,9,0
22467,577,26,0,10,10,0
22496,578,75,0,8,8,0
22495,578,66,0,16,16,0
22494,578,73,0,7,7,0
22493,578,63,0,13,13,0
22492,578,3,0,14,14,0
22491,578,56,0,15,15,0
22490,578,1,16,2,2,1
22489,578,64,7,5,5,0
22488,578,34,19,1,1,1
22487,578,6,8,4,4,0
22486,578,25,11,3,3,1
22484,578,32,0,9,9,0
22483,578,37,0,11,11,0
22482,578,26,0,12,12,0
22513,579,57,0,17,17,0
22512,579,75,0,12,12,0
22511,579,66,0,16,16,0
22510,579,73,0,11,11,0
22509,579,63,0,13,13,0
22508,579,3,0,10,10,0
22507,579,56,0,15,15,0
22506,579,1,20.5,2,2,2
22505,579,64,7,5,5,0
22504,579,34,21,1,1,1
22503,579,6,8,4,4,0
22502,579,25,11,3,3,1
22500,579,32,3,6,6,0
22499,579,37,1,8,8,0
22498,579,26,0,14,14,0
22530,580,57,0,17,17,0
22529,580,75,0,12,12,0
22528,580,66,0,16,16,0
22527,580,73,0,11,11,0
22526,580,63,0,13,13,0
22525,580,3,0,10,10,0
22524,580,56,0,15,15,0
22523,580,1,26.5,1,1,2
22522,580,64,7,5,5,0
22521,580,34,25,2,2,1
22520,580,6,17,3,3,1
22519,580,25,13,4,4,1
22517,580,32,6,6,6,0
22516,580,37,1,8,8,0
22515,580,26,0,14,14,0
22547,581,57,0,17,17,0
22546,581,75,0,12,12,0
22545,581,66,0,14,14,0
22544,581,73,0,11,11,0
22543,581,63,0,13,13,0
22542,581,3,0,10,10,0
22541,581,56,0,16,16,0
22540,581,1,26.5,2,2,2
22539,581,64,7,5,5,0
22538,581,34,29,1,1,1
22537,581,6,26,3,3,2
22536,581,25,19,4,4,1
22534,581,32,6,6,6,0
22533,581,37,1,8,8,0
22532,581,26,0,15,15,0
22715,582,57,0,17,17,0
22714,582,75,1,11,11,0
22713,582,66,0,14,14,0
22712,582,73,3,7,7,0
22711,582,63,0,13,13,0
22710,582,3,0,12,12,0
22709,582,56,0,16,16,0
22708,582,1,26.5,3,3,2
22706,582,34,33,2,2,1
22704,582,25,19,4,4,1
22701,582,37,1,10,10,0
22700,582,26,0,15,15,0
22732,583,57,0,16,16,0
22731,583,75,1,11,11,0
22730,583,66,0,14,14,0
22729,583,73,3,8,8,0
22728,583,63,0,13,13,0
22727,583,3,0,12,12,0
22726,583,56,0,17,17,0
22725,583,1,26.5,3,3,2
22723,583,34,36,2,2,1
22721,583,25,19,4,4,1
22719,583,32,6,6,6,0
22718,583,37,1,10,10,0
22717,583,26,0,15,15,0
22750,584,57,0,16,16,0
22749,584,75,1,11,11,0
22748,584,66,0,14,14,0
22747,584,73,5,7,7,0
22746,584,63,0,13,13,0
22745,584,3,0,12,12,0
22743,584,1,30.5,3,3,2
22742,584,64,22,4,4,1
22739,584,25,20,5,5,1
22737,584,32,6,6,6,0
22736,584,37,1,10,10,0
22735,584,26,0,15,15,0
22768,585,57,0,16,16,0
22767,585,75,1,11,11,0
22766,585,66,0,14,14,0
22765,585,73,5,7,7,0
22764,585,63,0,13,13,0
22763,585,3,0,12,12,0
22761,585,1,39.5,3,3,3
22760,585,64,25,4,4,1
22757,585,25,24,5,5,1
22755,585,32,6,6,6,0
22754,585,37,3,9,9,0
22753,585,26,0,15,15,0
22787,586,57,1,13,13,0
22786,586,75,3,11,11,0
22785,586,66,0,15,15,0
22784,586,73,5,9,9,0
22783,586,63,0,14,14,0
22782,586,3,6,8,8,0
22780,586,1,39.5,3,3,3
22779,586,64,25,4,4,1
22776,586,25,24,5,5,1
22774,586,32,6,7,7,0
22773,586,37,3,10,10,0
22772,586,26,0,16,16,0
22806,587,57,1,13,13,0
22805,587,75,3,11,11,0
22804,587,66,0,15,15,0
22803,587,73,5,10,10,0
22802,587,63,0,14,14,0
22801,587,3,6,9,9,0
22800,587,56,0,17,17,0
22799,587,1,41,3,3,3
22798,587,64,28,4,4,1
22797,587,34,51,2,2,2
22796,587,6,54.5,1,1,4
22795,587,25,24,5,5,1
22826,588,57,1,13,13,0
22825,588,75,3,11,11,0
22824,588,66,0,15,15,0
22823,588,73,5,10,10,0
22822,588,63,0,14,14,0
22821,588,3,6,9,9,0
22820,588,56,0,17,17,0
22819,588,1,47,3,3,3
22818,588,64,30,4,4,1
22817,588,34,54,2,2,2
22816,588,6,63.5,1,1,5
22815,588,25,24,5,5,1
22846,589,57,1,13,13,0
22845,589,75,3,11,11,0
22844,589,66,0,15,15,0
22843,589,73,5,10,10,0
22842,589,63,0,14,14,0
22841,589,3,6,9,9,0
22840,589,56,0,16,16,0
22839,589,1,53,3,3,3
22838,589,64,33,4,4,1
22837,589,34,54,2,2,2
22836,589,6,72.5,1,1,6
22835,589,25,25,5,5,1
22222,590,58,0,11,11,0
22220,590,63,0,9,9,0
22219,590,32,0,8,8,0
22218,590,1,9,1,1,1
22217,590,6,6,2,2,0
22216,590,66,2,3,3,0
22215,590,25,1,4,4,0
22214,590,34,0,5,5,0
22213,590,37,0,6,6,0
22212,590,26,0,7,7,0
22233,591,58,0,10,10,0
22231,591,32,4,3,3,0
22230,591,63,3,4,4,0
22229,591,1,18,1,1,2
22228,591,6,12,2,2,0
22227,591,66,2,5,5,0
22226,591,25,1,6,6,0
22225,591,34,0,7,7,0
22224,591,37,0,8,8,0
22223,591,26,0,9,9,0
22245,592,64,0,12,12,0
22244,592,58,0,11,11,0
22242,592,32,4,5,5,0
22241,592,63,3,7,7,0
22240,592,1,22,1,1,2
22239,592,6,12,2,2,0
22238,592,66,8,4,4,0
22237,592,25,4,6,6,0
22236,592,34,9,3,3,1
22235,592,37,2,8,8,0
22234,592,26,0,10,10,0
22258,593,58,0,10,10,0
22257,593,64,0,11,11,0
22254,593,32,4,7,7,0
22253,593,63,3,8,8,0
22252,593,1,26,1,1,2
22251,593,6,21,2,2,1
22250,593,66,8,4,4,0
22249,593,25,6,5,5,0
22248,593,34,9,3,3,1
22247,593,37,5,6,6,0
22246,593,26,0,12,12,0
22273,594,57,0,14,14,0
22272,594,58,0,10,10,0
22271,594,64,0,13,13,0
22268,594,32,4,7,7,0
22267,594,63,3,8,8,0
22266,594,1,35,1,1,3
22265,594,6,27,2,2,1
22264,594,66,10,3,3,0
22263,594,25,10,4,4,0
22262,594,34,9,5,5,1
22261,594,37,5,6,6,0
22260,594,26,0,11,11,0
22289,595,57,0,14,14,0
22288,595,58,4,8,8,0
22287,595,64,0,13,13,0
22284,595,32,13,4,4,1
22283,595,63,3,9,9,0
22282,595,1,37,1,1,3
22281,595,6,30,2,2,1
22280,595,66,10,6,6,0
22279,595,25,16,3,3,0
22278,595,34,10,5,5,1
22277,595,37,5,7,7,0
22276,595,26,0,11,11,0
22305,596,57,0,14,14,0
22304,596,58,6,7,7,0
22303,596,64,4,9,9,0
22300,596,32,13,4,4,1
22299,596,63,3,10,10,0
22298,596,1,40,1,1,3
22297,596,6,30,2,2,1
22296,596,66,10,6,6,0
22295,596,25,25,3,3,1
22294,596,34,10,5,5,1
22293,596,37,5,8,8,0
22292,596,26,1,11,11,0
22321,597,57,0,14,14,0
22320,597,58,6,7,7,0
22319,597,64,4,9,9,0
22316,597,32,13,4,4,1
22315,597,63,3,10,10,0
22314,597,1,42,1,1,3
22313,597,6,39,2,2,2
22312,597,66,10,6,6,0
22311,597,25,27,3,3,1
22310,597,34,10,5,5,1
22309,597,37,5,8,8,0
22308,597,26,1,11,11,0
22337,598,57,0,14,14,0
22336,598,58,6,7,7,0
22335,598,64,4,9,9,0
22332,598,32,22,4,4,2
22331,598,63,3,10,10,0
22330,598,1,43,2,2,3
22329,598,6,45,1,1,2
22328,598,66,10,6,6,0
22327,598,25,30,3,3,1
22326,598,34,10,5,5,1
22325,598,37,5,8,8,0
22324,598,26,1,11,11,0
22353,599,57,0,14,14,0
22352,599,58,6,7,7,0
22351,599,64,4,9,9,0
22348,599,32,26,4,4,2
22347,599,63,3,10,10,0
22346,599,1,49,1,1,3
22345,599,6,48,2,2,2
22344,599,66,10,6,6,0
22343,599,25,39,3,3,2
22342,599,34,11,5,5,1
22341,599,37,5,8,8,0
22340,599,26,1,11,11,0
22371,600,57,0,15,15,0
22370,600,58,7,7,7,0
22369,600,64,4,9,9,0
22366,600,32,29,4,4,2
22365,600,63,3,10,10,0
22364,600,1,49,2,2,3
22363,600,6,57,1,1,3
22362,600,66,10,6,6,0
22361,600,25,45,3,3,2
22360,600,34,15,5,5,1
22359,600,37,5,8,8,0
22358,600,26,1,11,11,0
22389,601,57,0,15,15,0
22388,601,58,7,8,8,0
22387,601,64,8,7,7,0
22384,601,32,29,4,4,2
22383,601,63,3,10,10,0
22382,601,1,55,2,2,3
22381,601,6,59,1,1,3
22380,601,66,10,6,6,0
22379,601,25,45,3,3,2
22378,601,34,24,5,5,2
22377,601,37,6,9,9,0
22376,601,26,1,11,11,0
22407,602,57,0,15,15,0
22406,602,58,7,8,8,0
22405,602,64,8,7,7,0
22402,602,32,38,4,4,3
22401,602,63,3,11,11,0
22400,602,1,61,1,1,3
22399,602,6,59,2,2,3
22398,602,66,10,6,6,0
22397,602,25,49,3,3,2
22396,602,34,26,5,5,2
22395,602,37,6,9,9,0
22394,602,26,1,12,12,0
22428,603,73,0,13,13,0
22425,603,57,0,17,17,0
22424,603,58,7,8,8,0
22423,603,64,11,6,6,0
22420,603,32,42,4,4,3
22419,603,63,3,11,11,0
22418,603,1,70,1,1,4
22417,603,6,65,2,2,3
22416,603,66,10,7,7,0
22415,603,25,51,3,3,2
22414,603,34,26,5,5,2
22413,603,37,6,9,9,0
22412,603,26,1,12,12,0
22448,604,73,0,13,13,0
22445,604,57,0,17,17,0
22444,604,58,7,8,8,0
22443,604,64,15,6,6,0
22440,604,32,42,4,4,3
22439,604,63,3,11,11,0
22438,604,1,73,1,1,4
22437,604,6,65,2,2,3
22436,604,66,10,7,7,0
22435,604,25,52,3,3,2
22434,604,34,35,5,5,3
22433,604,37,6,9,9,0
22432,604,26,1,12,12,0
22038,605,63,0,9,9,0
22037,605,32,9,1,1,1
22036,605,25,6,2,2,0
22035,605,6,3,3,3,0
22034,605,1,2,4,4,0
22031,605,37,0,7,7,0
21883,606,63,0,9,9,0
21881,606,32,18,1,1,2
21880,606,25,12,2,2,0
21879,606,6,6,4,4,0
21878,606,1,6,3,3,0
21877,606,34,1,6,6,0
21876,606,66,1,5,5,0
21875,606,37,0,8,8,0
22048,607,58,1,7,7,0
22047,607,63,0,9,9,0
22046,607,32,22,1,1,2
22045,607,25,21,2,2,1
22043,607,1,12,3,3,0
22058,608,58,5,5,5,0
22057,608,63,0,10,10,0
22056,608,32,31,1,1,3
22055,608,25,27,2,2,1
22054,608,6,9,4,4,0
22053,608,1,15,3,3,0
22052,608,34,1,7,7,0
22051,608,66,3,6,6,0
22050,608,37,0,8,8,0
22068,609,58,5,5,5,0
22067,609,63,0,11,11,0
22066,609,32,35,2,2,3
22065,609,25,36,1,1,2
22064,609,6,9,4,4,0
22063,609,1,15,3,3,0
22062,609,34,4,7,7,0
22061,609,66,5,6,6,0
22060,609,37,0,9,9,0
22079,610,58,5,5,5,0
22078,610,63,0,11,11,0
22077,610,32,37,2,2,3
22076,610,25,39,1,1,3
22075,610,6,9,4,4,0
22074,610,1,17,3,3,0
22073,610,34,4,7,7,0
22072,610,66,5,6,6,0
22071,610,37,0,9,9,0
22090,611,58,5,6,6,0
22089,611,63,0,11,11,0
22088,611,32,43,2,2,3
22087,611,25,43,1,1,3
22086,611,6,10,4,4,0
22085,611,1,26,3,3,1
22084,611,34,7,5,5,0
22083,611,66,5,7,7,0
22082,611,37,0,9,9,0
22127,612,57,0,12,12,0
22125,612,58,5,6,6,0
22124,612,63,0,11,11,0
22123,612,32,52,1,1,4
22122,612,25,51,2,2,3
22121,612,6,12,4,4,0
22118,612,66,5,7,7,0
22117,612,37,1,8,8,0
22139,613,57,0,12,12,0
22137,613,58,5,6,6,0
22136,613,63,0,11,11,0
22135,613,32,58,1,1,4
22134,613,25,53,2,2,3
22130,613,66,5,7,7,0
22129,613,37,4,8,8,0
22151,614,57,0,12,12,0
22149,614,58,5,8,8,0
22148,614,63,0,11,11,0
22147,614,32,58,2,2,4
22146,614,25,62,1,1,4
22145,614,6,12,5,5,0
22144,614,1,38,3,3,2
22143,614,34,12,4,4,0
22142,614,66,7,7,7,0
22141,614,37,8,6,6,0
22163,615,57,0,12,12,0
22161,615,58,5,8,8,0
22160,615,63,3,9,9,0
22159,615,32,59,2,2,4
22158,615,25,71,1,1,5
22157,615,6,12,5,5,0
22156,615,1,42,3,3,2
22155,615,34,14,4,4,0
22154,615,66,7,7,7,0
22153,615,37,8,6,6,0
22175,616,57,0,12,12,0
22173,616,58,5,9,9,0
22172,616,63,7,8,8,0
22171,616,32,68,2,2,5
22170,616,25,77,1,1,5
22169,616,6,12,5,5,0
22168,616,1,42,3,3,2
22167,616,34,17,4,4,0
22166,616,66,9,6,6,0
22165,616,37,8,7,7,0
22187,617,57,0,12,12,0
22185,617,58,5,9,9,0
22184,617,63,7,8,8,0
22183,617,32,77,2,2,6
22182,617,25,80,1,1,5
22181,617,6,12,5,5,0
22180,617,1,46,3,3,2
22179,617,34,18,4,4,0
22178,617,66,9,6,6,0
22177,617,37,8,7,7,0
22199,618,57,0,12,12,0
22197,618,58,9,7,7,0
22196,618,63,7,9,9,0
22195,618,32,83,1,1,6
22194,618,25,82,2,2,5
22193,618,6,12,5,5,0
22192,618,1,55,3,3,3
22191,618,34,18,4,4,0
22190,618,66,12,6,6,0
22189,618,37,8,8,8,0
22211,619,57,0,12,12,0
22209,619,58,9,8,8,0
22208,619,63,7,9,9,0
22207,619,32,92,1,1,7
22206,619,25,82,2,2,5
22205,619,6,12,6,6,0
22204,619,1,58,3,3,3
22203,619,34,22,4,4,0
22202,619,66,12,7,7,0
22201,619,37,14,5,5,0
21900,620,1,6,2,2,0
21901,620,25,9,1,1,1
21899,620,6,4,3,3,0
21897,620,37,1,5,5,0
21896,620,34,0,6,6,0
21903,621,32,6,4,4,0
21911,621,25,9,2,2,1
21908,621,6,7,3,3,0
21907,621,63,2,6,6,0
21915,622,37,4,6,6,0
21920,622,25,9,4,4,1
21917,622,6,13,3,3,0
21916,622,63,5,5,5,0
21929,623,25,12,4,4,1
21926,623,6,19,3,3,0
21925,623,63,5,6,6,0
21924,623,37,4,7,7,0
21923,623,34,1,8,8,0
21922,623,66,9,5,5,1
21942,624,34,1,9,9,0
21943,624,37,6,7,7,0
21944,624,63,8,6,6,0
21945,624,6,19,3,3,0
21948,624,25,18,4,4,1
21958,625,25,27,2,2,2
21956,625,1,23,3,3,1
21955,625,6,19,4,4,0
21954,625,63,9,6,6,0
21953,625,37,8,7,7,0
21952,625,34,1,9,9,0
21951,625,66,9,5,5,1
21950,625,32,34,1,1,2
21968,626,25,33,2,2,2
21966,626,1,27,3,3,1
21965,626,6,20,4,4,0
21964,626,63,9,7,7,0
21963,626,37,8,8,8,0
21962,626,34,1,9,9,0
21961,626,66,9,5,5,1
21960,626,32,43,1,1,3
21979,627,25,33,2,2,2
21977,627,1,29,4,4,1
21976,627,6,29,3,3,1
21975,627,63,9,8,8,0
21974,627,37,12,6,6,0
21973,627,34,2,9,9,0
21972,627,66,12,5,5,1
21971,627,32,43,1,1,3
21990,628,25,33,3,3,2
21988,628,1,35,2,2,1
21987,628,6,29,4,4,1
21986,628,63,12,7,7,0
21985,628,37,12,6,6,0
21984,628,34,2,9,9,0
21983,628,66,13,5,5,1
21982,628,32,52,1,1,4
22002,629,25,33,3,3,2
22000,629,1,39,2,2,1
21999,629,6,29,4,4,1
21998,629,63,18,5,5,0
21997,629,37,12,7,7,0
21996,629,34,4,9,9,0
21995,629,66,14,6,6,1
21994,629,32,61,1,1,5
22014,630,25,42,3,3,3
22012,630,1,45,2,2,1
22011,630,6,31,4,4,1
22010,630,63,18,5,5,0
22009,630,37,12,8,8,0
22008,630,34,7,9,9,0
22007,630,66,14,6,6,1
22006,630,32,61,1,1,5
22026,631,25,51,2,2,4
22024,631,1,47,3,3,1
22023,631,6,33,4,4,1
22022,631,63,18,5,5,0
22021,631,37,15,6,6,0
22020,631,34,7,9,9,0
22019,631,66,14,7,7,1
22018,631,32,61,1,1,5
21679,632,200,0,8,8,0
21678,632,6,9,1,1,1
21677,632,25,6,2,2,0
21676,632,180,3,3,3,0
21674,632,1,1,5,5,0
21673,632,63,0,6,6,0
21672,632,34,0,7,7,0
21690,633,200,0,9,9,0
21689,633,66,3,4,4,0
21688,633,6,15,1,1,1
21687,633,25,15,2,2,1
21686,633,180,3,5,5,0
21684,633,1,3,6,6,0
21683,633,63,0,7,7,0
21682,633,34,0,8,8,0
21700,634,200,6,3,3,0
21699,634,66,3,7,7,0
21698,634,6,19,2,2,1
21697,634,25,24,1,1,2
21696,634,180,5,6,6,0
21694,634,1,6,5,5,0
21693,634,63,1,8,8,0
21692,634,34,0,9,9,0
21709,635,200,9,4,4,0
21708,635,34,0,9,9,0
21707,635,63,3,8,8,0
21706,635,1,6,6,6,0
21704,635,180,5,7,7,0
21703,635,25,24,2,2,2
21702,635,6,28,1,1,2
21720,636,200,9,4,4,0
21719,636,34,0,9,9,0
21718,636,63,3,8,8,0
21717,636,1,6,7,7,0
21715,636,180,9,5,5,0
21714,636,25,33,1,1,3
21713,636,6,28,2,2,2
21732,637,200,15,3,3,0
21731,637,66,12,5,5,0
21730,637,6,28,2,2,2
21729,637,25,42,1,1,4
21728,637,180,13,4,4,0
21726,637,1,6,7,7,0
21725,637,63,5,8,8,0
21724,637,34,0,9,9,0
21743,638,200,17,3,3,0
21742,638,66,12,5,5,0
21741,638,6,32,2,2,2
21740,638,25,51,1,1,5
21739,638,180,13,4,4,0
21737,638,1,6,7,7,0
21736,638,63,5,8,8,0
21735,638,34,1,9,9,0
21753,639,200,18,5,5,0
21752,639,34,5,8,8,0
21751,639,63,5,9,9,0
21750,639,1,6,7,7,0
21748,639,180,19,4,4,0
21747,639,25,51,1,1,5
21746,639,6,32,2,2,2
21766,640,66,30,3,3,2
21764,640,200,24,4,4,0
21763,640,34,5,9,9,0
21762,640,63,8,7,7,0
21761,640,1,6,8,8,0
21759,640,180,19,5,5,0
21758,640,25,55,1,1,5
21757,640,6,32,2,2,2
21778,641,66,30,3,3,2
21776,641,200,30,4,4,0
21775,641,34,5,9,9,0
21774,641,63,8,8,8,0
21773,641,1,10,6,6,0
21771,641,180,21,5,5,0
21770,641,25,64,1,1,6
21769,641,6,32,2,2,2
21790,642,201,0,10,10,0
21789,642,200,33,4,4,0
21788,642,66,36,2,2,2
21787,642,6,33,3,3,2
21786,642,25,73,1,1,7
21785,642,180,21,5,5,0
21783,642,1,10,6,6,0
21782,642,63,8,8,8,0
21781,642,34,5,9,9,0
21543,643,34,9,1,1,1
21542,643,187,6,2,2,0
21541,643,37,4,3,3,0
21538,643,66,0,6,6,0
21551,644,187,12,2,2,0
21550,644,34,9,3,3,1
21549,644,37,13,1,1,1
21561,645,187,15,2,2,0
21559,645,34,15,1,1,1
21568,646,34,17,2,2,1
21567,646,37,19,1,1,1
21579,647,187,16,4,4,0
21577,647,34,17,3,3,1
21589,648,187,19,4,4,0
21587,648,34,21,3,3,1
21600,649,63,0,10,10,0
21599,649,187,23,4,4,0
21597,649,34,27,3,3,1
21596,649,37,33,2,2,1
21611,650,63,0,8,8,0
21610,650,187,27,4,4,0
21608,650,34,29,3,3,1
13918,17,23,172,1,1,8
13919,17,1,71,3,3,2
13921,17,4,26,8,8,0
13922,17,3,34.5,7,7,0
13923,17,5,8,10,10,0
13925,17,2,36,6,6,0
13926,17,9,153.5,2,2,6
13927,17,6,70,4,4,1
21622,651,63,0,8,8,0
21621,651,187,27,4,4,0
21619,651,34,33,3,3,1
21633,652,63,0,9,9,0
21632,652,187,30,5,5,0
21630,652,34,35,3,3,1
21629,652,37,39,2,2,1
21647,653,25,0,11,11,0
21644,653,63,2,8,8,0
21643,653,187,31,5,5,0
21641,653,34,35,4,4,1
21658,654,25,0,11,11,0
21656,654,63,3,8,8,0
21655,654,187,31,5,5,0
21653,654,34,35,4,4,1
21670,655,25,0,11,11,0
21668,655,63,3,8,8,0
21667,655,187,35,5,5,0
21665,655,34,35,4,4,1
21304,657,191,0,6,6,0
21299,656,66,0,4,4,0
21300,656,180,6,2,2,0
21298,656,187,4,3,3,0
21307,657,180,6,3,3,0
21306,657,66,2,4,4,0
21305,657,187,10,2,2,0
21312,658,187,12,3,3,0
21313,658,66,2,5,5,0
21316,658,180,15,2,2,1
21315,658,167,0,6,6,0
21324,659,180,21,2,2,1
21323,659,167,0,7,7,0
21321,659,66,2,6,6,0
21332,660,180,22,2,2,1
21331,660,167,0,7,7,0
21329,660,66,2,6,6,0
21340,661,180,25,2,2,1
21339,661,167,0,7,7,0
21337,661,66,2,6,6,0
21344,662,187,24,4,4,0
21345,662,66,2,6,6,0
21347,662,167,0,7,7,0
21348,662,180,28,2,2,1
21356,663,167,0,7,7,0
21357,663,180,34,2,2,1
21362,664,187,29,4,4,0
21368,664,183,0,10,10,0
21376,665,180,47,2,2,2
21378,665,183,0,10,10,0
21375,665,167,0,7,7,0
21381,666,191,0,8,8,0
21382,666,187,38,4,4,1
21383,666,66,7,5,5,0
21385,666,167,0,7,7,0
20923,667,183,0,8,8,0
20922,667,180,9,1,1,1
20921,667,191,4,2,2,0
20920,667,6,3,3,3,0
20919,667,194,2,4,4,0
20917,667,167,0,6,6,0
20916,667,11,0,7,7,0
20938,668,183,0,11,11,0
20937,668,187,6,2,2,0
20935,668,180,18,1,1,2
20934,668,191,4,4,4,0
20933,668,6,3,5,5,0
20932,668,194,2,7,7,0
20930,668,167,0,8,8,0
20929,668,11,0,9,9,0
20965,670,183,0,12,12,0
20951,669,187,8,2,2,0
20949,669,180,27,1,1,3
20948,669,191,4,5,5,0
20947,669,6,3,6,6,0
20946,669,194,2,8,8,0
20944,669,167,0,9,9,0
20943,669,11,0,10,10,0
20964,670,11,0,10,10,0
20963,670,167,0,9,9,0
20961,670,194,2,8,8,0
20960,670,6,7,5,5,0
20959,670,191,4,7,7,0
20958,670,180,29,1,1,3
20981,671,187,17,2,2,1
20979,671,180,29,1,1,3
20978,671,191,6,8,8,0
20977,671,6,10,5,5,0
20976,671,194,2,9,9,0
20974,671,167,0,10,10,0
20973,671,11,0,11,11,0
20996,672,187,19,2,2,1
20994,672,180,29,1,1,3
20993,672,191,6,9,9,0
20992,672,6,19,3,3,1
20991,672,194,2,10,10,0
20989,672,167,0,11,11,0
20988,672,11,6,8,8,0
21010,673,183,0,12,12,0
21009,673,11,8,7,7,0
21008,673,167,0,11,11,0
21006,673,194,2,10,10,0
21005,673,6,25,2,2,1
21004,673,191,6,9,9,0
21003,673,180,38,1,1,4
21028,674,66,18,5,5,0
21026,674,187,22,4,4,1
21024,674,180,44,1,1,4
21023,674,191,10,7,7,0
21022,674,6,28,3,3,1
21021,674,194,2,10,10,0
21019,674,167,0,11,11,0
21018,674,11,8,8,8,0
21045,675,170,0,17,17,0
21042,675,183,0,15,15,0
21041,675,11,8,9,9,0
21040,675,167,0,11,11,0
21038,675,194,3,10,10,0
21037,675,6,32,3,3,1
21036,675,191,10,7,7,0
21035,675,180,44,1,1,4
21062,676,66,25,5,5,0
21060,676,187,40,2,2,3
21058,676,180,47,1,1,4
21057,676,191,10,7,7,0
21056,676,6,32,4,4,1
21055,676,194,3,10,10,0
21053,676,167,0,11,11,0
21052,676,11,8,9,9,0
21079,677,170,0,17,17,0
21076,677,183,0,15,15,0
21075,677,11,12,7,7,0
21074,677,167,0,11,11,0
21072,677,194,3,10,10,0
21071,677,6,32,4,4,1
21070,677,191,10,8,8,0
21069,677,180,53,1,1,4
21096,678,170,0,17,17,0
21093,678,183,0,15,15,0
21092,678,11,14,6,6,0
21091,678,167,0,11,11,0
21089,678,194,3,10,10,0
21088,678,6,32,4,4,1
21087,678,191,10,8,8,0
21086,678,180,62,1,1,5
